putative enhancer	module assignment
chr10:85510313-85510812|cCREs29460	M8
chr10:85512120-85512619|cCREs29461	M8
chr10:85604520-85605019|cCREs29474	M8
chr10:85639862-85640361|cCREs29479	M8
chr10:85643566-85644065|cCREs29480	M8
chr10:93690076-93690575|cCREs30463	M8
chr10:93704070-93704569|cCREs30467	M8
chr10:96489611-96490110|cCREs30932	M8
chr11:10942901-10943400|cCREs35611	M8
chr11:115387487-115387986|cCREs47914	M8
chr11:116868224-116868723|cCREs48127	M8
chr1:131751244-131751743|cCREs12477	M8
chr1:134712921-134713420|cCREs12956	M8
chr1:134727317-134727816|cCREs12958	M8
chr1:134823240-134823739|cCREs12976	M8
chr1:138550373-138550872|cCREs13576	M8
chr1:138596032-138596531|cCREs13586	M8
chr11:49826053-49826552|cCREs39605	M8
chr1:156218113-156218612|cCREs15250	M8
chr11:64511309-64511808|cCREs41456	M8
chr11:89263752-89264251|cCREs44588	M8
chr11:89299367-89299866|cCREs44590	M8
chr12:105054995-105055494|cCREs59365	M8
chr12:108255462-108255961|cCREs59759	M8
chr12:112631678-112632177|cCREs60376	M8
chr12:40494904-40495403|cCREs52796	M8
chr12:52488459-52488958|cCREs53780	M8
chr12:87343323-87343822|cCREs57486	M8
chr13:110244394-110244893|cCREs72434	M8
chr13:111778592-111779091|cCREs72640	M8
chr13:112211276-112211775|cCREs72704	M8
chr13:34203257-34203756|cCREs63940	M8
chr13:45842692-45843191|cCREs65510	M8
chr13:47171043-47171542|cCREs65734	M8
chr13:47232983-47233482|cCREs65753	M8
chr13:91921630-91922129|cCREs69900	M8
chr14:22150074-22150573|cCREs75198	M8
chr14:25488155-25488654|cCREs75643	M8
chr14:25745634-25746133|cCREs75708	M8
chr14:30460288-30460787|cCREs76271	M8
chr14:31415016-31415515|cCREs76414	M8
chr14:66668378-66668877|cCREs79861	M8
chr14:70220631-70221130|cCREs80249	M8
chr14:75568575-75569074|cCREs80932	M8
chr14:7768221-7768720|cCREs73508	M8
chr14:79289293-79289792|cCREs81508	M8
chr14:79293565-79294064|cCREs81510	M8
chr15:75775397-75775896|cCREs92360	M8
chr15:78085691-78086190|cCREs92685	M8
chr15:78195611-78196110|cCREs92708	M8
chr15:78204245-78204744|cCREs92710	M8
chr15:86193258-86193757|cCREs93927	M8
chr16:24047949-24048448|cCREs98326	M8
chr16:24059095-24059594|cCREs98328	M8
chr16:24424714-24425213|cCREs98371	M8
chr16:26082849-26083348|cCREs98586	M8
chr16:58519816-58520315|cCREs102122	M8
chr16:90468687-90469186|cCREs104641	M8
chr1:69327045-69327544|cCREs6549	M8
chr1:74325998-74326497|cCREs7108	M8
chr17:67161130-67161629|cCREs111449	M8
chr18:12682837-12683336|cCREs115251	M8
chr18:34999634-35000133|cCREs117437	M8
chr1:84650285-84650784|cCREs8318	M8
chr18:7098467-7098966|cCREs114745	M8
chr18:82618312-82618811|cCREs123558	M8
chr19:40519772-40520271|cCREs128121	M8
chr19:43345959-43346458|cCREs128484	M8
chr19:45873995-45874494|cCREs128757	M8
chr1:97617232-97617731|cCREs9749	M8
chr1:97775245-97775744|cCREs9783	M8
chr2:103228607-103229106|cCREs141117	M8
chr2:103580836-103581335|cCREs141166	M8
chr2:113978329-113978828|cCREs142208	M8
chr2:114023465-114023964|cCREs142218	M8
chr2:114024975-114025474|cCREs142219	M8
chr2:114104958-114105457|cCREs142236	M8
chr2:118283262-118283761|cCREs142725	M8
chr2:118286248-118286747|cCREs142726	M8
chr2:118333377-118333876|cCREs142733	M8
chr2:118646788-118647287|cCREs142788	M8
chr2:132280643-132281142|cCREs144495	M8
chr2:138706696-138707195|cCREs145259	M8
chr2:155896097-155896596|cCREs147317	M8
chr2:158695939-158696438|cCREs147788	M8
chr2:158949300-158949799|cCREs147835	M8
chr2:71710088-71710587|cCREs138084	M8
chr2:76290837-76291336|cCREs138669	M8
chr2:76874294-76874793|cCREs138729	M8
chr2:93672801-93673300|cCREs140279	M8
chr2:93693288-93693787|cCREs140284	M8
chr3:100910710-100911209|cCREs159624	M8
chr3:102510460-102510959|cCREs159909	M8
chr3:116315638-116316137|cCREs161323	M8
chr3:132873732-132874231|cCREs163138	M8
chr3:31238076-31238575|cCREs152607	M8
chr3:32040183-32040682|cCREs152679	M8
chr3:32071933-32072432|cCREs152687	M8
chr3:32108114-32108613|cCREs152691	M8
chr3:34427016-34427515|cCREs152977	M8
chr3:37897134-37897633|cCREs153372	M8
chr4:134586251-134586750|cCREs179180	M8
chr4:134591653-134592152|cCREs179182	M8
chr4:134593006-134593505|cCREs179183	M8
chr4:134604387-134604886|cCREs179186	M8
chr4:134620092-134620591|cCREs179190	M8
chr4:134668561-134669060|cCREs179204	M8
chr4:135189765-135190264|cCREs179259	M8
chr4:143038458-143038957|cCREs180408	M8
chr4:41665212-41665711|cCREs169527	M8
chr4:43818910-43819409|cCREs169706	M8
chr4:45208936-45209435|cCREs169839	M8
chr4:53086758-53087257|cCREs170702	M8
chr4:83299246-83299745|cCREs173560	M8
chr5:127003026-127003525|cCREs194352	M8
chr5:127397156-127397655|cCREs194387	M8
chr5:127468316-127468815|cCREs194397	M8
chr5:135522368-135522867|cCREs195345	M8
chr5:24286048-24286547|cCREs183611	M8
chr5:30551471-30551970|cCREs184273	M8
chr5:35720084-35720583|cCREs184917	M8
chr5:35951689-35952188|cCREs184966	M8
chr5:64738508-64739007|cCREs187773	M8
chr5:64747964-64748463|cCREs187774	M8
chr5:65399146-65399645|cCREs187880	M8
chr5:91823436-91823935|cCREs190309	M8
chr6:112888180-112888679|cCREs208789	M8
chr6:125352963-125353462|cCREs210390	M8
chr6:128167165-128167664|cCREs210803	M8
chr6:134230455-134230954|cCREs211095	M8
chr6:142706092-142706591|cCREs212173	M8
chr6:34215208-34215707|cCREs200267	M8
chr6:37434307-37434806|cCREs200697	M8
chr6:50345280-50345779|cCREs202034	M8
chr6:55283939-55284438|cCREs202735	M8
chr6:6818276-6818775|cCREs197646	M8
chr6:9180546-9181045|cCREs197898	M8
chr6:94627050-94627549|cCREs206645	M8
chr6:97837201-97837700|cCREs207033	M8
chr7:110950679-110951178|cCREs220868	M8
chr7:135544021-135544520|cCREs223811	M8
chr7:135592532-135593031|cCREs223822	M8
chr7:78546517-78547016|cCREs217919	M8
chr7:79060422-79060921|cCREs217988	M8
chr7:80463134-80463633|cCREs218207	M8
chr8:112815412-112815911|cCREs235870	M8
chr8:112847404-112847903|cCREs235875	M8
chr8:115497451-115497950|cCREs236179	M8
chr8:115716681-115717180|cCREs236210	M8
chr8:119639894-119640393|cCREs236743	M8
chr8:12111314-12111813|cCREs225736	M8
chr8:125341710-125342209|cCREs237708	M8
chr8:125434251-125434750|cCREs237729	M8
chr8:126286358-126286857|cCREs237875	M8
chr8:86403006-86403505|cCREs232977	M8
chr8:90447873-90448372|cCREs233442	M8
chr9:101235188-101235687|cCREs248677	M8
chr9:107452189-107452688|cCREs249523	M8
chr9:117566332-117566831|cCREs250740	M8
chr9:14884718-14885217|cCREs238975	M8
chr9:25500136-25500635|cCREs239846	M8
chr9:78016424-78016923|cCREs246370	M8
chrX:93635077-93635576|cCREs254701	M8
chr10:111694372-111694871|cCREs32593	M9
chr10:111801667-111802166|cCREs32616	M9
chr10:119318523-119319022|cCREs33458	M9
chr10:119328351-119328850|cCREs33459	M9
chr10:119358781-119359280|cCREs33462	M9
chr10:119415162-119415661|cCREs33470	M9
chr10:119564460-119564959|cCREs33492	M9
chr10:119619749-119620248|cCREs33495	M9
chr10:119637674-119638173|cCREs33498	M9
chr10:119673578-119674077|cCREs33502	M9
chr10:119724809-119725308|cCREs33513	M9
chr10:12657263-12657762|cCREs21488	M9
chr10:12724774-12725273|cCREs21494	M9
chr10:12758346-12758845|cCREs21502	M9
chr10:12858892-12859391|cCREs21519	M9
chr10:12860861-12861360|cCREs21520	M9
chr10:23098805-23099304|cCREs22739	M9
chr10:23156994-23157493|cCREs22750	M9
chr10:23177740-23178239|cCREs22756	M9
chr10:39005478-39005977|cCREs24174	M9
chr10:39006018-39006517|cCREs24175	M9
chr10:39267204-39267703|cCREs24208	M9
chr10:39646604-39647103|cCREs24302	M9
chr10:49715107-49715606|cCREs25287	M9
chr10:54014636-54015135|cCREs25663	M9
chr10:54048061-54048560|cCREs25670	M9
chr10:54360949-54361448|cCREs25706	M9
chr10:60046821-60047320|cCREs26284	M9
chr10:61497993-61498492|cCREs26481	M9
chr10:78458001-78458500|cCREs28596	M9
chr10:84529153-84529652|cCREs29318	M9
chr10:85215033-85215532|cCREs29423	M9
chr10:85412918-85413417|cCREs29448	M9
chr10:85528957-85529456|cCREs29464	M9
chr10:85559270-85559769|cCREs29469	M9
chr10:85598671-85599170|cCREs29472	M9
chr10:85599273-85599772|cCREs29473	M9
chr10:85613628-85614127|cCREs29477	M9
chr10:85654109-85654608|cCREs29482	M9
chr10:86279769-86280268|cCREs29554	M9
chr10:87489786-87490285|cCREs29713	M9
chr10:87813333-87813832|cCREs29748	M9
chr10:87974036-87974535|cCREs29768	M9
chr10:88057009-88057508|cCREs29774	M9
chr10:90934810-90935309|cCREs30136	M9
chr10:90994017-90994516|cCREs30155	M9
chr10:93432556-93433055|cCREs30424	M9
chr10:94249152-94249651|cCREs30555	M9
chr10:94249661-94250160|cCREs30556	M9
chr10:94266146-94266645|cCREs30557	M9
chr10:94318714-94319213|cCREs30565	M9
chr10:94382743-94383242|cCREs30576	M9
chr10:94384069-94384568|cCREs30577	M9
chr10:96410125-96410624|cCREs30920	M9
chr11:100388085-100388584|cCREs45826	M9
chr11:100893567-100894066|cCREs45910	M9
chr11:101696288-101696787|cCREs46023	M9
chr11:102207884-102208383|cCREs46104	M9
chr11:102957054-102957553|cCREs46208	M9
chr11:103330763-103331262|cCREs46276	M9
chr11:107315624-107316123|cCREs46778	M9
chr11:107376384-107376883|cCREs46792	M9
chr11:10977829-10978328|cCREs35614	M9
chr11:11209986-11210485|cCREs35634	M9
chr11:11247054-11247553|cCREs35639	M9
chr11:16317478-16317977|cCREs36016	M9
chr11:16318116-16318615|cCREs36017	M9
chr11:16772874-16773373|cCREs36055	M9
chr11:16920116-16920615|cCREs36081	M9
chr1:119472123-119472622|cCREs11197	M9
chr1:119681968-119682467|cCREs11223	M9
chr11:20656770-20657269|cCREs36429	M9
chr1:128405133-128405632|cCREs12095	M9
chr1:128532751-128533250|cCREs12106	M9
chr1:128542183-128542682|cCREs12108	M9
chr1:132805652-132806151|cCREs12682	M9
chr1:133047576-133048075|cCREs12718	M9
chr11:33765305-33765804|cCREs37847	M9
chr11:33798368-33798867|cCREs37855	M9
chr11:33837220-33837719|cCREs37869	M9
chr11:33916759-33917258|cCREs37885	M9
chr1:138588119-138588618|cCREs13583	M9
chr1:14181716-14182215|cCREs860	M9
chr1:14207974-14208473|cCREs868	M9
chr1:14208475-14208974|cCREs869	M9
chr11:43217100-43217599|cCREs38836	M9
chr1:14687069-14687568|cCREs916	M9
chr11:50016639-50017138|cCREs39637	M9
chr1:150511310-150511809|cCREs14393	M9
chr11:51741688-51742187|cCREs39865	M9
chr1:151881393-151881892|cCREs14547	M9
chr11:54149887-54150386|cCREs40199	M9
chr11:54150390-54150889|cCREs40200	M9
chr1:155785980-155786479|cCREs15213	M9
chr1:156230793-156231292|cCREs15251	M9
chr1:16330563-16331062|cCREs1070	M9
chr1:16334822-16335321|cCREs1071	M9
chr11:66273492-66273991|cCREs41653	M9
chr11:66274030-66274529|cCREs41654	M9
chr11:66384308-66384807|cCREs41665	M9
chr11:66844372-66844871|cCREs41708	M9
chr11:66846517-66847016|cCREs41709	M9
chr1:167066620-167067119|cCREs16649	M9
chr1:167589286-167589785|cCREs16741	M9
chr11:69802911-69803410|cCREs42175	M9
chr1:171193231-171193730|cCREs17279	M9
chr11:72011459-72011958|cCREs42416	M9
chr11:76469656-76470155|cCREs42951	M9
chr1:178892544-178893043|cCREs18196	M9
chr1:184067700-184068199|cCREs18924	M9
chr1:184168588-184169087|cCREs18939	M9
chr11:86899772-86900271|cCREs44233	M9
chr11:88011765-88012264|cCREs44379	M9
chr11:88516534-88517033|cCREs44477	M9
chr11:89659215-89659714|cCREs44625	M9
chr1:193225447-193225946|cCREs20109	M9
chr1:193259680-193260179|cCREs20119	M9
chr1:193345023-193345522|cCREs20138	M9
chr12:104693023-104693522|cCREs59294	M9
chr12:108266085-108266584|cCREs59761	M9
chr12:10826988-10827487|cCREs49867	M9
chr12:10853722-10854221|cCREs49870	M9
chr12:10874773-10875272|cCREs49875	M9
chr12:10940833-10941332|cCREs49878	M9
chr12:11089833-11090332|cCREs49896	M9
chr12:111243521-111244020|cCREs60128	M9
chr12:11149595-11150094|cCREs49901	M9
chr12:11156807-11157306|cCREs49904	M9
chr12:11221542-11222041|cCREs49915	M9
chr1:23801526-23802025|cCREs1716	M9
chr12:40214018-40214517|cCREs52734	M9
chr1:24173138-24173637|cCREs1768	M9
chr1:24452282-24452781|cCREs1805	M9
chr12:4481789-4482288|cCREs49141	M9
chr12:44971683-44972182|cCREs53186	M9
chr12:45043198-45043697|cCREs53204	M9
chr1:24558082-24558581|cCREs1822	M9
chr1:24564908-24565407|cCREs1823	M9
chr12:52394842-52395341|cCREs53757	M9
chr12:53023357-53023856|cCREs53867	M9
chr12:53057811-53058310|cCREs53875	M9
chr12:53124248-53124747|cCREs53883	M9
chr12:53292621-53293120|cCREs53898	M9
chr12:53321206-53321705|cCREs53905	M9
chr12:53403609-53404108|cCREs53914	M9
chr12:64902666-64903165|cCREs54700	M9
chr12:70752551-70753050|cCREs55250	M9
chr12:71317201-71317700|cCREs55316	M9
chr12:71579000-71579499|cCREs55369	M9
chr12:71886179-71886678|cCREs55411	M9
chr12:71891512-71892011|cCREs55412	M9
chr12:71901256-71901755|cCREs55415	M9
chr12:72219118-72219617|cCREs55467	M9
chr12:75100713-75101212|cCREs55820	M9
chr12:75404672-75405171|cCREs55853	M9
chr12:75444163-75444662|cCREs55857	M9
chr12:76302676-76303175|cCREs55950	M9
chr12:76484993-76485492|cCREs55981	M9
chr12:76640678-76641177|cCREs56013	M9
chr12:76676507-76677006|cCREs56020	M9
chr12:76677209-76677708|cCREs56021	M9
chr12:76684675-76685174|cCREs56023	M9
chr12:76687875-76688374|cCREs56024	M9
chr12:8101917-8102416|cCREs49551	M9
chr12:81680003-81680502|cCREs56654	M9
chr12:81758982-81759481|cCREs56663	M9
chr12:86814833-86815332|cCREs57393	M9
chr12:88726323-88726822|cCREs57556	M9
chr13:104034839-104035338|cCREs71616	M9
chr13:104058937-104059436|cCREs71623	M9
chr13:108278680-108279179|cCREs72151	M9
chr13:110024441-110024940|cCREs72398	M9
chr13:110260621-110261120|cCREs72438	M9
chr13:110573517-110574016|cCREs72477	M9
chr13:112203910-112204409|cCREs72702	M9
chr13:112289408-112289907|cCREs72717	M9
chr13:112290146-112290645|cCREs72718	M9
chr13:34089133-34089632|cCREs63912	M9
chr13:34100760-34101259|cCREs63914	M9
chr13:38654634-38655133|cCREs64571	M9
chr13:38879255-38879754|cCREs64594	M9
chr13:46996422-46996921|cCREs65709	M9
chr13:47151186-47151685|cCREs65730	M9
chr13:47176155-47176654|cCREs65735	M9
chr13:47310746-47311245|cCREs65764	M9
chr13:47315878-47316377|cCREs65765	M9
chr13:52236225-52236724|cCREs66281	M9
chr13:53777620-53778119|cCREs66484	M9
chr13:56780938-56781437|cCREs66924	M9
chr13:56805951-56806450|cCREs66930	M9
chr13:75700324-75700823|cCREs68584	M9
chr13:75873163-75873662|cCREs68618	M9
chr13:84065574-84066073|cCREs69366	M9
chr13:91985936-91986435|cCREs69910	M9
chr13:92095136-92095635|cCREs69928	M9
chr13:92342365-92342864|cCREs69966	M9
chr13:92674603-92675102|cCREs70010	M9
chr13:95083830-95084329|cCREs70345	M9
chr13:95425623-95426122|cCREs70404	M9
chr13:95439662-95440161|cCREs70407	M9
chr13:95443378-95443877|cCREs70408	M9
chr13:95450739-95451238|cCREs70411	M9
chr13:95749108-95749607|cCREs70443	M9
chr14:101326250-101326749|cCREs82872	M9
chr14:102652566-102653065|cCREs83014	M9
chr14:13262492-13262991|cCREs74241	M9
chr14:13457709-13458208|cCREs74265	M9
chr14:13501448-13501947|cCREs74269	M9
chr1:42488143-42488642|cCREs3740	M9
chr14:29340808-29341307|cCREs76093	M9
chr14:29588061-29588560|cCREs76123	M9
chr14:29707637-29708136|cCREs76140	M9
chr14:33660832-33661331|cCREs76699	M9
chr14:33896706-33897205|cCREs76727	M9
chr14:55855295-55855794|cCREs78478	M9
chr14:62053419-62053918|cCREs79158	M9
chr14:65534014-65534513|cCREs79690	M9
chr14:65534686-65535185|cCREs79691	M9
chr14:66510702-66511201|cCREs79831	M9
chr14:66731219-66731718|cCREs79871	M9
chr14:69855161-69855660|cCREs80181	M9
chr14:70684008-70684507|cCREs80328	M9
chr14:74877424-74877923|cCREs80811	M9
chr14:75397386-75397885|cCREs80903	M9
chr14:75513272-75513771|cCREs80925	M9
chr14:79034582-79035081|cCREs81457	M9
chr14:79926686-79927185|cCREs81609	M9
chr14:8589867-8590366|cCREs73674	M9
chr14:8734162-8734661|cCREs73690	M9
chr14:99301587-99302086|cCREs82636	M9
chr14:99306682-99307181|cCREs82637	M9
chr14:99520394-99520893|cCREs82662	M9
chr14:99580701-99581200|cCREs82671	M9
chr14:99717878-99718377|cCREs82688	M9
chr15:102376836-102377335|cCREs95907	M9
chr15:102704758-102705257|cCREs95954	M9
chr15:102737118-102737617|cCREs95964	M9
chr15:11036054-11036553|cCREs85783	M9
chr15:11122704-11123203|cCREs85794	M9
chr15:30383204-30383703|cCREs87378	M9
chr1:54690743-54691242|cCREs4832	M9
chr1:54877512-54878011|cCREs4866	M9
chr15:5263225-5263724|cCREs85281	M9
chr15:5343911-5344410|cCREs85283	M9
chr15:57902897-57903396|cCREs90078	M9
chr15:58589143-58589642|cCREs90202	M9
chr15:58675553-58676052|cCREs90218	M9
chr15:58768327-58768826|cCREs90241	M9
chr15:58903688-58904187|cCREs90264	M9
chr15:59058331-59058830|cCREs90307	M9
chr15:75661291-75661790|cCREs92340	M9
chr15:75791376-75791875|cCREs92363	M9
chr1:57782585-57783084|cCREs5217	M9
chr15:78181898-78182397|cCREs92706	M9
chr15:80159599-80160098|cCREs93057	M9
chr15:83869613-83870112|cCREs93557	M9
chr15:89400942-89401441|cCREs94291	M9
chr1:59009224-59009723|cCREs5387	M9
chr15:91368647-91369146|cCREs94491	M9
chr1:59270091-59270590|cCREs5412	M9
chr1:59271900-59272399|cCREs5413	M9
chr1:59734157-59734656|cCREs5474	M9
chr15:98286536-98287035|cCREs95329	M9
chr16:10665040-10665539|cCREs96883	M9
chr16:20622361-20622860|cCREs97869	M9
chr16:22602630-22603129|cCREs98132	M9
chr16:22613298-22613797|cCREs98133	M9
chr16:22734130-22734629|cCREs98149	M9
chr16:23510362-23510861|cCREs98260	M9
chr16:23635955-23636454|cCREs98279	M9
chr16:23653061-23653560|cCREs98280	M9
chr16:23653651-23654150|cCREs98281	M9
chr16:23663014-23663513|cCREs98282	M9
chr16:23680603-23681102|cCREs98285	M9
chr16:23743536-23744035|cCREs98291	M9
chr16:23892883-23893382|cCREs98301	M9
chr16:25832637-25833136|cCREs98555	M9
chr16:26025882-26026381|cCREs98578	M9
chr16:26035214-26035713|cCREs98579	M9
chr16:26035795-26036294|cCREs98580	M9
chr16:26115922-26116421|cCREs98589	M9
chr16:38232303-38232802|cCREs100109	M9
chr16:87902154-87902653|cCREs104368	M9
chr16:88127174-88127673|cCREs104394	M9
chr16:88128644-88129143|cCREs104395	M9
chr16:88140626-88141125|cCREs104397	M9
chr16:88178796-88179295|cCREs104400	M9
chr16:88212618-88213117|cCREs104408	M9
chr16:88249773-88250272|cCREs104413	M9
chr16:88258519-88259018|cCREs104414	M9
chr16:90505727-90506226|cCREs104652	M9
chr16:90608212-90608711|cCREs104674	M9
chr16:94307713-94308212|cCREs105205	M9
chr16:95772329-95772828|cCREs105400	M9
chr17:10251314-10251813|cCREs106490	M9
chr17:27796777-27797276|cCREs107852	M9
chr17:27922361-27922860|cCREs107870	M9
chr17:51546449-51546948|cCREs110113	M9
chr17:51800332-51800831|cCREs110145	M9
chr17:67073335-67073834|cCREs111434	M9
chr17:67079585-67080084|cCREs111435	M9
chr17:67100183-67100682|cCREs111439	M9
chr17:67191948-67192447|cCREs111455	M9
chr17:67201314-67201813|cCREs111457	M9
chr17:67211730-67212229|cCREs111460	M9
chr17:67233222-67233721|cCREs111464	M9
chr17:67256361-67256860|cCREs111468	M9
chr17:67732077-67732576|cCREs111523	M9
chr17:73568291-73568790|cCREs112222	M9
chr17:73682668-73683167|cCREs112233	M9
chr17:87093166-87093665|cCREs113766	M9
chr17:9219488-9219987|cCREs106370	M9
chr18:12200790-12201289|cCREs115184	M9
chr18:24295725-24296224|cCREs116327	M9
chr18:24594382-24594881|cCREs116364	M9
chr18:33535543-33536042|cCREs117262	M9
chr18:34547387-34547886|cCREs117386	M9
chr18:38277814-38278313|cCREs117902	M9
chr18:43231499-43231998|cCREs118586	M9
chr18:44491598-44492097|cCREs118716	M9
chr18:44498423-44498922|cCREs118719	M9
chr18:44518572-44519071|cCREs118724	M9
chr1:84634180-84634679|cCREs8315	M9
chr18:47269828-47270327|cCREs119084	M9
chr18:47352260-47352759|cCREs119106	M9
chr18:52770319-52770818|cCREs119601	M9
chr18:52778092-52778591|cCREs119603	M9
chr18:6107908-6108407|cCREs114648	M9
chr18:6394326-6394825|cCREs114669	M9
chr18:64756706-64757205|cCREs121210	M9
chr18:70169076-70169575|cCREs122084	M9
chr18:7122530-7123029|cCREs114749	M9
chr18:80433592-80434091|cCREs123305	M9
chr1:88411617-88412116|cCREs8726	M9
chr1:88412139-88412638|cCREs8727	M9
chr1:88422500-88422999|cCREs8728	M9
chr1:88474687-88475186|cCREs8736	M9
chr1:88482565-88483064|cCREs8738	M9
chr1:88499364-88499863|cCREs8743	M9
chr1:88521318-88521817|cCREs8748	M9
chr1:88560679-88561178|cCREs8754	M9
chr18:86524420-86524919|cCREs124014	M9
chr1:88785273-88785772|cCREs8795	M9
chr1:89045879-89046378|cCREs8827	M9
chr19:23924287-23924786|cCREs126402	M9
chr19:25944516-25945015|cCREs126645	M9
chr19:25971162-25971661|cCREs126646	M9
chr19:25986692-25987191|cCREs126647	M9
chr19:29814539-29815038|cCREs127139	M9
chr19:34447810-34448309|cCREs127570	M9
chr19:34552960-34553459|cCREs127586	M9
chr19:34570221-34570720|cCREs127587	M9
chr19:34588432-34588931|cCREs127590	M9
chr19:34598668-34599167|cCREs127591	M9
chr19:34605640-34606139|cCREs127595	M9
chr19:37238876-37239375|cCREs127875	M9
chr19:37246968-37247467|cCREs127876	M9
chr19:38163285-38163784|cCREs127978	M9
chr19:46057148-46057647|cCREs128786	M9
chr19:46871182-46871681|cCREs128912	M9
chr19:46927192-46927691|cCREs128924	M9
chr1:95528798-95529297|cCREs9649	M9
chr1:9554194-9554693|cCREs379	M9
chr1:95617139-95617638|cCREs9661	M9
chr2:103461830-103462329|cCREs141152	M9
chr2:103948362-103948861|cCREs141235	M9
chr2:110363999-110364498|cCREs141884	M9
chr2:11173182-11173681|cCREs131457	M9
chr2:11173766-11174265|cCREs131458	M9
chr2:11210282-11210781|cCREs131462	M9
chr2:113985880-113986379|cCREs142210	M9
chr2:118749587-118750086|cCREs142809	M9
